GCF_051515105.1;protein_2139,,GCF_025161015.1;protein_2176,GCF_022700975.1;protein_3177,GCF_009662195.1;protein_2143,GCF_044499385.1;protein_2174,GCF_022700935.1;protein_3636,GCF_030053655.1;protein_2264,GCF_022453545.1;protein_2149,GCF_028748025.1;protein_2102,GCF_053570475.1;protein_2140,GCF_009913275.1;protein_926,GCF_018884165.1;protein_2139,GCF_052120895.1;protein_1729,GCF_027942395.1;protein_2462,GCF_037997165.1;protein_2145,GCF_006741845.1;protein_2141,GCF_022370975.1;protein_2102,GCF_030053655.1;protein_2462,GCF_039620435.1;protein_1177,GCF_051028965.1;protein_2792,GCF_024799885.1;protein_1878,GCF_047120225.1;protein_2141,,,,,,,,,,,,,,,,,
GCF_030053655.1;protein_2460,,GCF_030053655.1;protein_2262,GCF_027942395.1;protein_2174,GCF_027942395.1;protein_2463,GCF_004119775.1;protein_2200,GCF_051028965.1;protein_2790,GCF_037997165.1;protein_2147,GCF_024799885.1;protein_1876,GCF_022700935.1;protein_3634,GCF_039620435.1;protein_1176,GCF_006741845.1;protein_2143,GCF_051515105.1;protein_2141,GCF_047120225.1;protein_2143,GCF_025161015.1;protein_2178,GCF_022370975.1;protein_2104,GCF_044499385.1;protein_2175,GCF_053570475.1;protein_2142,GCF_009662195.1;protein_2144,GCF_009913275.1;protein_925,GCF_052120895.1;protein_1731,GCF_018884165.1;protein_2140,GCF_022700975.1;protein_3175,GCF_022453545.1;protein_2151,GCF_028748025.1;protein_2103,,,,,,,,,,,,,,,
GCF_006741845.1;protein_2144,GCF_053570475.1;protein_2143,GCF_022453545.1;protein_2152,GCF_028748025.1;protein_2104,GCF_009662195.1;protein_2145,GCF_039620435.1;protein_1175,,GCF_044499385.1;protein_2176,GCF_030053655.1;protein_2261,GCF_051515105.1;protein_2142,GCF_009913275.1;protein_924,GCF_037997165.1;protein_2148,GCF_022700935.1;protein_3633,GCF_018884165.1;protein_2141,GCF_052120895.1;protein_1732,GCF_030053655.1;protein_2459,GCF_022700975.1;protein_3174,GCF_047120225.1;protein_2144,,,,,,,,,,,,,,,,,,,,,,
GCF_047120225.1;protein_2145,GCF_030053655.1;protein_2260,GCF_022453545.1;protein_2153,GCF_039620435.1;protein_1174,GCF_051515105.1;protein_2143,GCF_028748025.1;protein_2105,,GCF_052120895.1;protein_1733,GCF_044499385.1;protein_2177,GCF_009913275.1;protein_923,GCF_018884165.1;protein_2142,GCF_022700935.1;protein_3632,GCF_009662195.1;protein_2146,GCF_053570475.1;protein_2144,GCF_006741845.1;protein_2145,GCF_037997165.1;protein_2149,GCF_022700975.1;protein_3173,GCF_030053655.1;protein_2458,,,,,,,,,,,,,,,,,,,,,,
GCF_030053655.1;protein_2259,GCF_052120895.1;protein_1734,GCF_028748025.1;protein_2106,GCF_022700975.1;protein_3172,GCF_053570475.1;protein_2145,,GCF_039620435.1;protein_1173,GCF_018884165.1;protein_2143,GCF_047120225.1;protein_2146,GCF_037997165.1;protein_2150,GCF_022453545.1;protein_2154,GCF_009913275.1;protein_922,GCF_044499385.1;protein_2178,GCF_030053655.1;protein_2457,GCF_009662195.1;protein_2147,GCF_051515105.1;protein_2144,GCF_022700935.1;protein_3631,GCF_006741845.1;protein_2146,,,,,,,,,,,,,,,,,,,,,,
GCF_039620435.1;protein_1172,GCF_028748025.1;protein_2107,GCF_022700935.1;protein_3630,GCF_006741845.1;protein_2147,GCF_052120895.1;protein_1735,GCF_030053655.1;protein_2456,,GCF_053570475.1;protein_2146,GCF_037997165.1;protein_2151,GCF_051515105.1;protein_2145,GCF_047120225.1;protein_2147,GCF_009662195.1;protein_2148,GCF_009913275.1;protein_921,GCF_030053655.1;protein_2258,GCF_044499385.1;protein_2179,GCF_022700975.1;protein_3171,,,,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_211,GCF_025161015.1;protein_202,GCF_024799885.1;protein_211,GCF_051515105.1;protein_211,GCF_052120895.1;protein_4115,GCF_022700935.1;protein_1249,GCF_037997165.1;protein_212,GCF_006741845.1;protein_211,GCF_051028965.1;protein_408,GCF_039620435.1;protein_3141,GCF_052783415.1;protein_215,GCF_009662195.1;protein_210,GCF_022700975.1;protein_795,GCF_053570475.1;protein_211,GCF_022370975.1;protein_202,GCF_004119775.1;protein_215,GCF_022453545.1;protein_222,GCF_014879275.1;protein_206,GCF_018884165.1;protein_203,GCF_027942395.1;protein_4212,GCF_044499385.1;protein_211,GCF_009913275.1;protein_2876,GCF_047120225.1;protein_211,GCF_030123145.1;protein_206,GCF_030053655.1;protein_4392,,,,,,,,,,,,,,,
GCF_004119775.1;protein_2205,GCF_039620435.1;protein_1168,GCF_009913275.1;protein_919,GCF_025161015.1;protein_2181,GCF_037997165.1;protein_2152,,GCF_022700975.1;protein_3170,GCF_027942395.1;protein_2468,GCF_030123145.1;protein_2121,GCF_024799885.1;protein_1872,GCF_022453545.1;protein_2156,GCF_030053655.1;protein_2257,GCF_044499385.1;protein_2182,GCF_047120225.1;protein_2148,GCF_006741845.1;protein_2148,GCF_052120895.1;protein_1736,GCF_022700935.1;protein_3629,GCF_053570475.1;protein_2147,GCF_022370975.1;protein_2107,GCF_028748025.1;protein_2110,GCF_018884165.1;protein_2146,GCF_030053655.1;protein_2455,GCF_051028965.1;protein_2786,GCF_051515105.1;protein_2146,GCF_009662195.1;protein_2150,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2112,GCF_025161015.1;protein_2183,GCF_004119775.1;protein_2206,GCF_006741845.1;protein_2150,GCF_051515105.1;protein_2148,,GCF_052120895.1;protein_1738,GCF_053570475.1;protein_2149,GCF_030053655.1;protein_2255,GCF_022700975.1;protein_3168,GCF_027942395.1;protein_2470,GCF_009913275.1;protein_917,GCF_030123145.1;protein_2123,GCF_024799885.1;protein_1870,GCF_047120225.1;protein_2150,GCF_044499385.1;protein_2184,GCF_051028965.1;protein_2784,GCF_022453545.1;protein_2158,GCF_022700935.1;protein_3627,GCF_009662195.1;protein_2152,GCF_039620435.1;protein_1166,GCF_022370975.1;protein_2109,GCF_030053655.1;protein_2453,GCF_037997165.1;protein_2154,GCF_018884165.1;protein_2148,,,,,,,,,,,,,,,
GCF_052120895.1;protein_1743,GCF_030053655.1;protein_2448,GCF_027942395.1;protein_2477,GCF_022453545.1;protein_2162,GCF_053570475.1;protein_2154,,GCF_030053655.1;protein_2250,GCF_025161015.1;protein_2186,GCF_022700935.1;protein_3622,GCF_044499385.1;protein_2187,GCF_009662195.1;protein_2156,GCF_006741845.1;protein_2155,GCF_028748025.1;protein_2115,GCF_051515105.1;protein_2153,GCF_047120225.1;protein_2155,GCF_037997165.1;protein_2159,GCF_022370975.1;protein_2112,GCF_018884165.1;protein_2153,GCF_022700975.1;protein_3163,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2117,,,,,,,,,,,,,,,GCF_004119775.1;protein_2212,,,,,,,,,,,,,,,,,,,,,,,,
GCF_022370975.1;protein_2114,GCF_039620435.1;protein_1160,,GCF_030053655.1;protein_2248,GCF_004119775.1;protein_2213,GCF_053570475.1;protein_2156,GCF_051515105.1;protein_2155,GCF_009913275.1;protein_913,GCF_028748025.1;protein_2118,GCF_022700935.1;protein_3620,GCF_037997165.1;protein_2161,GCF_009662195.1;protein_2158,GCF_030123145.1;protein_2126,GCF_025161015.1;protein_2188,GCF_006741845.1;protein_2157,GCF_051028965.1;protein_2780,GCF_047120225.1;protein_2157,GCF_027942395.1;protein_2481,GCF_044499385.1;protein_2189,GCF_024799885.1;protein_1865,GCF_022453545.1;protein_2164,GCF_018884165.1;protein_2155,GCF_030053655.1;protein_2446,GCF_022700975.1;protein_3161,GCF_052120895.1;protein_1745,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2119,GCF_025161015.1;protein_2189,,,,,,,,,,,,,GCF_022370975.1;protein_2115,,,,,,GCF_044499385.1;protein_2191,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_212,GCF_025161015.1;protein_203,GCF_024799885.1;protein_212,GCF_051515105.1;protein_212,GCF_052120895.1;protein_4116,GCF_022700935.1;protein_1248,GCF_037997165.1;protein_213,GCF_006741845.1;protein_212,GCF_051028965.1;protein_407,GCF_039620435.1;protein_3140,GCF_052783415.1;protein_216,GCF_009662195.1;protein_211,GCF_022700975.1;protein_794,GCF_053570475.1;protein_212,GCF_022370975.1;protein_203,GCF_004119775.1;protein_217,GCF_022453545.1;protein_223,GCF_014879275.1;protein_207,GCF_018884165.1;protein_204,GCF_027942395.1;protein_4210,GCF_044499385.1;protein_212,GCF_009913275.1;protein_2875,GCF_047120225.1;protein_212,GCF_030123145.1;protein_207,GCF_030053655.1;protein_4391,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2120,GCF_022370975.1;protein_2116,GCF_051515105.1;protein_2160,,GCF_022700935.1;protein_3615,GCF_044499385.1;protein_2192,GCF_047120225.1;protein_2162,GCF_025161015.1;protein_2190,GCF_053570475.1;protein_2161,GCF_030053655.1;protein_2243,GCF_052120895.1;protein_1750,GCF_037997165.1;protein_2166,GCF_006741845.1;protein_2162,GCF_009662195.1;protein_2161,GCF_030053655.1;protein_2441,GCF_022700975.1;protein_3156,,,,,,,,,,,,,,,,,,,,,,,,
GCF_047120225.1;protein_2163,,GCF_009662195.1;protein_2162,GCF_030053655.1;protein_2242,GCF_028748025.1;protein_2121,GCF_037997165.1;protein_2167,GCF_053570475.1;protein_2162,GCF_022370975.1;protein_2117,GCF_044499385.1;protein_2193,GCF_052120895.1;protein_1751,GCF_022700935.1;protein_3614,GCF_006741845.1;protein_2163,GCF_051515105.1;protein_2161,GCF_022700975.1;protein_3155,GCF_039620435.1;protein_1155,GCF_030053655.1;protein_2440,GCF_025161015.1;protein_2191,,,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2123,GCF_025161015.1;protein_2193,,,,,,,,,,,,,GCF_022370975.1;protein_2119,,,,GCF_018884165.1;protein_2162,,,,,,,,,,,,,,,,,,,,,
GCF_051028965.1;protein_2770,GCF_027942395.1;protein_2486,GCF_022453545.1;protein_2170,,GCF_030123145.1;protein_2133,GCF_028748025.1;protein_2124,GCF_009662195.1;protein_2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2126,,,,,,,,,,,,,,,GCF_004119775.1;protein_2223,,,,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2128,,,,,,,,,,,,,,,,,,GCF_018884165.1;protein_2164,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2129,,,,,,,,,,,,,,,,,,,,GCF_044499385.1;protein_2201,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_213,GCF_025161015.1;protein_204,GCF_024799885.1;protein_213,GCF_051515105.1;protein_213,GCF_052120895.1;protein_4117,GCF_022700935.1;protein_1247,GCF_037997165.1;protein_214,GCF_006741845.1;protein_213,GCF_051028965.1;protein_406,GCF_039620435.1;protein_3139,GCF_052783415.1;protein_217,GCF_009662195.1;protein_212,GCF_022700975.1;protein_793,GCF_053570475.1;protein_213,GCF_022370975.1;protein_204,GCF_004119775.1;protein_218,GCF_022453545.1;protein_224,GCF_014879275.1;protein_208,GCF_018884165.1;protein_205,GCF_027942395.1;protein_4209,GCF_044499385.1;protein_213,GCF_009913275.1;protein_2874,GCF_047120225.1;protein_213,GCF_030123145.1;protein_208,GCF_030053655.1;protein_4390,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2130,,,,,,,,GCF_051028965.1;protein_2763,GCF_039620435.1;protein_1150,,,,,,,,,,,GCF_044499385.1;protein_2202,,,,,,,,,,,,,,,,,,,
GCF_024799885.1;protein_1856,GCF_022453545.1;protein_2176,GCF_030053655.1;protein_2428,GCF_052120895.1;protein_1763,GCF_037997165.1;protein_2179,,GCF_022370975.1;protein_2126,GCF_006741845.1;protein_2175,GCF_051515105.1;protein_2173,GCF_022700975.1;protein_3143,GCF_044499385.1;protein_2203,GCF_053570475.1;protein_2174,GCF_047120225.1;protein_2175,GCF_009662195.1;protein_2173,GCF_022700935.1;protein_3602,GCF_039620435.1;protein_1149,GCF_028748025.1;protein_2131,GCF_009913275.1;protein_906,GCF_025161015.1;protein_2200,GCF_030053655.1;protein_2230,GCF_051028965.1;protein_2762,GCF_027942395.1;protein_2495,GCF_018884165.1;protein_2170,,,,,,,,,,,,,,,,,
GCF_027942395.1;protein_2496,GCF_022700935.1;protein_3601,,GCF_022370975.1;protein_2127,GCF_022700975.1;protein_3142,GCF_051515105.1;protein_2174,GCF_030053655.1;protein_2229,GCF_037997165.1;protein_2180,GCF_009913275.1;protein_905,GCF_039620435.1;protein_1148,GCF_018884165.1;protein_2171,GCF_044499385.1;protein_2204,GCF_053570475.1;protein_2175,GCF_030053655.1;protein_2427,GCF_028748025.1;protein_2132,GCF_047120225.1;protein_2176,GCF_052120895.1;protein_1764,GCF_024799885.1;protein_1855,GCF_051028965.1;protein_2761,GCF_006741845.1;protein_2176,GCF_022453545.1;protein_2177,GCF_025161015.1;protein_2201,GCF_009662195.1;protein_2174,,,,,,,,,,,,,,,,,
GCF_009662195.1;protein_2175,GCF_022700975.1;protein_3141,GCF_051515105.1;protein_2175,GCF_028748025.1;protein_2133,GCF_022700935.1;protein_3600,GCF_047120225.1;protein_2177,,GCF_024799885.1;protein_1854,GCF_009913275.1;protein_904,GCF_025161015.1;protein_2202,GCF_037997165.1;protein_2181,GCF_022453545.1;protein_2178,GCF_022370975.1;protein_2128,GCF_030053655.1;protein_2228,GCF_051028965.1;protein_2760,GCF_030053655.1;protein_2426,GCF_053570475.1;protein_2176,GCF_052120895.1;protein_1765,GCF_039620435.1;protein_1147,GCF_006741845.1;protein_2177,GCF_027942395.1;protein_2497,GCF_018884165.1;protein_2172,GCF_044499385.1;protein_2205,,,,,,,,,,,,,,,,,
GCF_024799885.1;protein_1853,GCF_030053655.1;protein_2227,,GCF_037997165.1;protein_2182,GCF_053570475.1;protein_2177,GCF_028748025.1;protein_2134,GCF_022700935.1;protein_3599,GCF_051028965.1;protein_2759,GCF_051515105.1;protein_2176,GCF_044499385.1;protein_2206,GCF_006741845.1;protein_2178,GCF_009913275.1;protein_903,GCF_047120225.1;protein_2178,GCF_030053655.1;protein_2425,GCF_025161015.1;protein_2203,GCF_039620435.1;protein_1146,GCF_022453545.1;protein_2179,GCF_022700975.1;protein_3140,GCF_018884165.1;protein_2173,GCF_027942395.1;protein_2498,GCF_052120895.1;protein_1766,GCF_022370975.1;protein_2129,GCF_009662195.1;protein_2176,,,,,,,,,,,,,,,,,
GCF_009662195.1;protein_2177,GCF_022370975.1;protein_2130,,GCF_039620435.1;protein_1145,GCF_047120225.1;protein_2179,GCF_030053655.1;protein_2226,GCF_022700975.1;protein_3139,GCF_030053655.1;protein_2424,GCF_052120895.1;protein_1767,GCF_044499385.1;protein_2207,GCF_025161015.1;protein_2204,GCF_022453545.1;protein_2180,GCF_024799885.1;protein_1852,GCF_051515105.1;protein_2177,GCF_022700935.1;protein_3598,GCF_009913275.1;protein_902,GCF_006741845.1;protein_2179,GCF_053570475.1;protein_2178,GCF_028748025.1;protein_2135,GCF_037997165.1;protein_2183,GCF_018884165.1;protein_2174,GCF_027942395.1;protein_2499,GCF_051028965.1;protein_2758,,,,,,,,,,,,,,,,,
GCF_018884165.1;protein_2175,GCF_009913275.1;protein_901,GCF_030053655.1;protein_2225,GCF_052120895.1;protein_1768,,GCF_025161015.1;protein_2205,GCF_039620435.1;protein_1144,GCF_022370975.1;protein_2131,GCF_027942395.1;protein_2500,GCF_009662195.1;protein_2178,GCF_037997165.1;protein_2184,GCF_030053655.1;protein_2423,GCF_028748025.1;protein_2136,GCF_053570475.1;protein_2179,GCF_044499385.1;protein_2208,GCF_024799885.1;protein_1851,GCF_047120225.1;protein_2180,GCF_051028965.1;protein_2757,GCF_022453545.1;protein_2181,GCF_022700935.1;protein_3597,GCF_022700975.1;protein_3138,GCF_051515105.1;protein_2178,GCF_006741845.1;protein_2180,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2137,GCF_039620435.1;protein_1143,GCF_022700975.1;protein_3137,GCF_027942395.1;protein_2501,,GCF_051515105.1;protein_2179,GCF_025161015.1;protein_2206,GCF_044499385.1;protein_2209,GCF_030053655.1;protein_2224,GCF_024799885.1;protein_1850,GCF_022700935.1;protein_3596,GCF_052120895.1;protein_1769,GCF_009913275.1;protein_900,GCF_006741845.1;protein_2181,GCF_037997165.1;protein_2185,GCF_009662195.1;protein_2179,GCF_022453545.1;protein_2182,GCF_022370975.1;protein_2132,GCF_018884165.1;protein_2176,GCF_047120225.1;protein_2181,GCF_051028965.1;protein_2756,GCF_053570475.1;protein_2180,GCF_030053655.1;protein_2422,,,,,,,,,,,,,,,,,
GCF_022370975.1;protein_2133,GCF_018884165.1;protein_2177,GCF_037997165.1;protein_2186,,GCF_022700975.1;protein_3136,GCF_044499385.1;protein_2210,GCF_025161015.1;protein_2207,GCF_024799885.1;protein_1849,GCF_028748025.1;protein_2138,GCF_030053655.1;protein_2421,GCF_006741845.1;protein_2182,GCF_051028965.1;protein_2755,GCF_022700935.1;protein_3595,GCF_009662195.1;protein_2180,GCF_039620435.1;protein_1142,GCF_051515105.1;protein_2180,GCF_027942395.1;protein_2502,GCF_009913275.1;protein_899,GCF_047120225.1;protein_2182,GCF_022453545.1;protein_2183,GCF_052120895.1;protein_1770,GCF_053570475.1;protein_2181,GCF_030053655.1;protein_2223,,,,,,,,,,,,,,,,,
GCF_022700975.1;protein_3135,GCF_022370975.1;protein_2134,,GCF_018884165.1;protein_2178,GCF_028748025.1;protein_2139,GCF_025161015.1;protein_2208,GCF_051515105.1;protein_2181,GCF_047120225.1;protein_2183,GCF_053570475.1;protein_2182,GCF_030053655.1;protein_2420,GCF_009662195.1;protein_2181,GCF_037997165.1;protein_2187,GCF_039620435.1;protein_1141,GCF_044499385.1;protein_2211,GCF_052120895.1;protein_1771,GCF_051028965.1;protein_2754,GCF_030053655.1;protein_2222,GCF_027942395.1;protein_2503,GCF_024799885.1;protein_1848,GCF_009913275.1;protein_898,GCF_022700935.1;protein_3594,GCF_006741845.1;protein_2183,GCF_022453545.1;protein_2184,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_214,GCF_025161015.1;protein_205,GCF_024799885.1;protein_214,GCF_051515105.1;protein_214,GCF_052120895.1;protein_4118,GCF_022700935.1;protein_1246,GCF_037997165.1;protein_215,GCF_006741845.1;protein_214,GCF_051028965.1;protein_405,GCF_039620435.1;protein_3138,GCF_052783415.1;protein_218,GCF_009662195.1;protein_213,GCF_022700975.1;protein_792,GCF_053570475.1;protein_214,GCF_022370975.1;protein_205,GCF_004119775.1;protein_219,GCF_022453545.1;protein_225,GCF_014879275.1;protein_209,GCF_018884165.1;protein_206,GCF_027942395.1;protein_4208,GCF_044499385.1;protein_214,GCF_009913275.1;protein_2873,GCF_047120225.1;protein_214,GCF_030123145.1;protein_209,GCF_030053655.1;protein_4389,,,,,,,,,,,,,,,
GCF_025161015.1;protein_2209,GCF_022453545.1;protein_2185,GCF_022700975.1;protein_3134,GCF_053570475.1;protein_2183,GCF_006741845.1;protein_2184,,GCF_024799885.1;protein_1847,GCF_009913275.1;protein_897,GCF_039620435.1;protein_1140,GCF_022370975.1;protein_2135,GCF_044499385.1;protein_2212,GCF_037997165.1;protein_2188,GCF_028748025.1;protein_2140,GCF_027942395.1;protein_2504,GCF_009662195.1;protein_2182,GCF_018884165.1;protein_2179,GCF_052120895.1;protein_1772,GCF_051515105.1;protein_2182,GCF_047120225.1;protein_2184,GCF_030053655.1;protein_2419,GCF_022700935.1;protein_3593,GCF_030053655.1;protein_2221,GCF_051028965.1;protein_2753,,,,,,,,,,,,,,,,,
GCF_022700975.1;protein_3128,GCF_030053655.1;protein_2413,GCF_022700935.1;protein_3587,,GCF_025161015.1;protein_2213,GCF_052120895.1;protein_1778,GCF_028748025.1;protein_2144,GCF_009662195.1;protein_2189,GCF_030053655.1;protein_2215,GCF_044499385.1;protein_2217,GCF_053570475.1;protein_2189,GCF_052783415.1;protein_2041,GCF_022453545.1;protein_2190,GCF_051515105.1;protein_2188,GCF_006741845.1;protein_2190,GCF_030123145.1;protein_2157,GCF_018884165.1;protein_2185,GCF_022370975.1;protein_2139,GCF_047120225.1;protein_2190,GCF_039620435.1;protein_1132,GCF_051028965.1;protein_2748,GCF_051028965.1;protein_2959,GCF_004119775.1;protein_2242,GCF_027942395.1;protein_2513,GCF_022453545.1;protein_1981,GCF_009913275.1;protein_892,GCF_037997165.1;protein_2194,GCF_024799885.1;protein_1843,,,,,,,,,,,,
GCF_022700975.1;protein_3127,GCF_009662195.1;protein_1976,GCF_009662195.1;protein_2190,,GCF_047120225.1;protein_2191,GCF_022453545.1;protein_1982,GCF_025161015.1;protein_2214,GCF_044499385.1;protein_1988,GCF_018884165.1;protein_2186,GCF_051028965.1;protein_2747,GCF_022453545.1;protein_2191,GCF_024799885.1;protein_1842,GCF_051515105.1;protein_2189,GCF_022700935.1;protein_3586,GCF_044499385.1;protein_2218,GCF_027942395.1;protein_2514,GCF_052783415.1;protein_2042,GCF_039620435.1;protein_1131,GCF_030053655.1;protein_2412,GCF_030053655.1;protein_2214,GCF_009913275.1;protein_891,GCF_028748025.1;protein_2145,GCF_004119775.1;protein_2009,GCF_051028965.1;protein_2958,GCF_022370975.1;protein_2140,GCF_052120895.1;protein_1779,GCF_004119775.1;protein_2243,GCF_006741845.1;protein_2191,GCF_053570475.1;protein_2190,GCF_037997165.1;protein_2195,GCF_030123145.1;protein_2158,,,,,,,,,
GCF_009662195.1;protein_2191,GCF_037997165.1;protein_2196,GCF_004119775.1;protein_2244,GCF_030123145.1;protein_2159,GCF_052783415.1;protein_2043,,GCF_044499385.1;protein_1989,GCF_044499385.1;protein_2219,GCF_022453545.1;protein_1983,GCF_009662195.1;protein_1977,GCF_053570475.1;protein_2191,GCF_022453545.1;protein_2192,GCF_022700975.1;protein_3126,GCF_051515105.1;protein_2190,GCF_018884165.1;protein_2187,GCF_025161015.1;protein_2215,GCF_027942395.1;protein_2515,GCF_024799885.1;protein_1841,GCF_022370975.1;protein_2141,GCF_006741845.1;protein_2192,GCF_004119775.1;protein_2010,GCF_052120895.1;protein_1780,GCF_028748025.1;protein_2146,GCF_047120225.1;protein_2192,GCF_009913275.1;protein_890,GCF_051028965.1;protein_2957,GCF_030053655.1;protein_2213,GCF_022700935.1;protein_3585,GCF_051028965.1;protein_2746,GCF_039620435.1;protein_1130,GCF_030053655.1;protein_2411,,,,,,,,,
GCF_006741845.1;protein_2193,,GCF_030123145.1;protein_2160,GCF_052120895.1;protein_1781,GCF_025161015.1;protein_2216,GCF_027942395.1;protein_2516,GCF_018884165.1;protein_2188,GCF_053570475.1;protein_2192,GCF_022453545.1;protein_1984,GCF_052783415.1;protein_2044,GCF_022370975.1;protein_2142,GCF_022700935.1;protein_3584,GCF_047120225.1;protein_2193,GCF_004119775.1;protein_2245,GCF_051515105.1;protein_2191,GCF_044499385.1;protein_1990,GCF_051028965.1;protein_2745,GCF_022453545.1;protein_2193,GCF_051028965.1;protein_2956,GCF_022700975.1;protein_3125,GCF_009913275.1;protein_889,GCF_009662195.1;protein_2192,GCF_044499385.1;protein_2220,GCF_024799885.1;protein_1840,GCF_037997165.1;protein_2197,GCF_004119775.1;protein_2011,GCF_028748025.1;protein_2147,GCF_039620435.1;protein_1129,GCF_009662195.1;protein_1978,,,,,,,,,,,
GCF_028748025.1;protein_2148,,,,,,,,,,,,,,,,,,GCF_018884165.1;protein_2189,,,,,,,,,,,,,,,,,,,,,
GCF_030123145.1;protein_2163,GCF_025161015.1;protein_2032,GCF_053570475.1;protein_2196,GCF_051028965.1;protein_3117,,GCF_044499385.1;protein_2223,GCF_027942395.1;protein_2519,GCF_022370975.1;protein_2144,GCF_022700975.1;protein_3121,GCF_014879275.1;protein_1837,GCF_009913275.1;protein_887,GCF_009662195.1;protein_1818,GCF_009662195.1;protein_2195,GCF_052120895.1;protein_1785,GCF_030053655.1;protein_2208,GCF_039620435.1;protein_1127,GCF_051028965.1;protein_2740,GCF_028748025.1;protein_2149,GCF_022453545.1;protein_2198,GCF_052783415.1;protein_1886,GCF_018884165.1;protein_2190,GCF_022453545.1;protein_1821,GCF_025161015.1;protein_2218,GCF_006741845.1;protein_2197,GCF_030053655.1;protein_2406,GCF_022370975.1;protein_1942,GCF_037997165.1;protein_2201,GCF_022700935.1;protein_3580,GCF_024799885.1;protein_1979,GCF_024799885.1;protein_1838,GCF_051515105.1;protein_2195,GCF_052783415.1;protein_2053,GCF_047120225.1;protein_2197,,,,,,,
GCF_028748025.1;protein_215,GCF_025161015.1;protein_206,GCF_024799885.1;protein_215,GCF_051515105.1;protein_215,GCF_052120895.1;protein_4119,GCF_022700935.1;protein_1245,GCF_037997165.1;protein_216,GCF_006741845.1;protein_215,GCF_051028965.1;protein_404,GCF_039620435.1;protein_3137,GCF_052783415.1;protein_219,GCF_009662195.1;protein_214,GCF_022700975.1;protein_791,GCF_053570475.1;protein_215,GCF_022370975.1;protein_206,GCF_004119775.1;protein_220,GCF_022453545.1;protein_226,GCF_014879275.1;protein_210,GCF_018884165.1;protein_207,GCF_027942395.1;protein_4207,GCF_044499385.1;protein_215,GCF_009913275.1;protein_2872,GCF_047120225.1;protein_215,GCF_030123145.1;protein_210,GCF_030053655.1;protein_4388,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2152,,,,,,,,,,,,,,,,,GCF_014879275.1;protein_2140,,,,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2153,,,,,,,,GCF_051028965.1;protein_2737,,,GCF_009662195.1;protein_2200,,,,,,GCF_014879275.1;protein_2135,,,GCF_044499385.1;protein_2228,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2154,,,,,,,,,,,GCF_009662195.1;protein_2201,,,,,,GCF_014879275.1;protein_2136,,,GCF_044499385.1;protein_2229,,,,,,,,,,,,,,,,,,,
GCF_028748025.1;protein_2155,,,GCF_051515105.1;protein_4484,,,,,,GCF_039620435.1;protein_1117,,,,,,GCF_004119775.1;protein_2253,GCF_022453545.1;protein_2212,,,,,,,GCF_030123145.1;protein_2170,,,,,,,,,,,,,,,,
GCF_044499385.1;protein_2233,GCF_014879275.1;protein_2142,GCF_025161015.1;protein_2227,,GCF_018884165.1;protein_2195,GCF_022370975.1;protein_2153,GCF_022453545.1;protein_2215,GCF_004119775.1;protein_2256,GCF_051028965.1;protein_2732,GCF_027942395.1;protein_2528,GCF_009913275.1;protein_883,GCF_028748025.1;protein_2156,GCF_030123145.1;protein_2173,GCF_024799885.1;protein_1831,,,,,,,,,,,,,,,,,,,,,,,,,,
GCF_047120225.1;protein_2201,GCF_030053655.1;protein_2204,,GCF_022700975.1;protein_3117,GCF_030053655.1;protein_2402,GCF_028748025.1;protein_2157,GCF_022700935.1;protein_3576,GCF_024799885.1;protein_1830,GCF_027942395.1;protein_2529,GCF_022370975.1;protein_2154,GCF_009662195.1;protein_2204,GCF_044499385.1;protein_2235,GCF_052120895.1;protein_1789,GCF_025161015.1;protein_2228,GCF_030123145.1;protein_2174,GCF_009913275.1;protein_882,GCF_037997165.1;protein_2205,GCF_006741845.1;protein_2201,GCF_014879275.1;protein_2143,GCF_053570475.1;protein_2200,GCF_004119775.1;protein_2257,GCF_022453545.1;protein_2216,GCF_039620435.1;protein_1113,GCF_018884165.1;protein_2197,GCF_051028965.1;protein_2730,GCF_051515105.1;protein_2199,,,,,,,,,,,,,,
