GCF_002128025.1;protein_271,GCF_002090235.1;protein_272,GCF_002096015.1;protein_271,GCF_041931755.1;protein_352,GCF_001558175.1;protein_275,,,,,
GCF_002128025.1;protein_272,GCF_002090235.1;protein_273,GCF_002096015.1;protein_272,GCF_041931755.1;protein_353,GCF_001558175.1;protein_276,,,,,
GCF_002128025.1;protein_273,GCF_002090235.1;protein_274,GCF_002096015.1;protein_273,GCF_041931755.1;protein_354,GCF_001558175.1;protein_277,,,,,
GCF_002128025.1;protein_274,GCF_002090235.1;protein_275,GCF_002096015.1;protein_274,GCF_041931755.1;protein_355,GCF_001558175.1;protein_278,,,,,
GCF_002128025.1;protein_275,GCF_002090235.1;protein_276,GCF_002096015.1;protein_275,GCF_041931755.1;protein_356,GCF_001558175.1;protein_279,,,,,
GCF_002128025.1;protein_276,GCF_002090235.1;protein_277,GCF_002096015.1;protein_276,GCF_041931755.1;protein_357,GCF_001558175.1;protein_280,,,,,
GCF_002128025.1;protein_277,GCF_002090235.1;protein_278,GCF_002096015.1;protein_277,GCF_041931755.1;protein_358,GCF_001558175.1;protein_281,,,,,
GCF_002128025.1;protein_278,GCF_002090235.1;protein_279,GCF_002096015.1;protein_278,GCF_041931755.1;protein_359,GCF_001558175.1;protein_282,,,,,
GCF_002128025.1;protein_279,GCF_002090235.1;protein_280,GCF_002096015.1;protein_279,GCF_041931755.1;protein_360,GCF_001558175.1;protein_283,,,,,
GCF_002128025.1;protein_28,GCF_002090235.1;protein_28,GCF_002096015.1;protein_28,GCF_041931755.1;protein_105,GCF_001558175.1;protein_28,,,,,
GCF_002128025.1;protein_280,GCF_002090235.1;protein_281,GCF_002096015.1;protein_280,GCF_041931755.1;protein_361,GCF_001558175.1;protein_284,,,,,
GCF_002128025.1;protein_281,GCF_002090235.1;protein_282,GCF_002096015.1;protein_281,GCF_041931755.1;protein_362,GCF_001558175.1;protein_285,,,,,
GCF_002128025.1;protein_282,GCF_002090235.1;protein_283,GCF_002096015.1;protein_282,GCF_041931755.1;protein_363,GCF_001558175.1;protein_286,,,,,
GCF_002128025.1;protein_283,GCF_002090235.1;protein_284,GCF_002096015.1;protein_283,GCF_041931755.1;protein_364,GCF_001558175.1;protein_287,,,,,
GCF_002128025.1;protein_284,GCF_002090235.1;protein_285,GCF_002096015.1;protein_284,GCF_041931755.1;protein_365,GCF_001558175.1;protein_288,,,,,
GCF_002128025.1;protein_285,GCF_002090235.1;protein_286,GCF_002096015.1;protein_285,GCF_041931755.1;protein_366,GCF_001558175.1;protein_289,,,,,
GCF_002128025.1;protein_287,GCF_002090235.1;protein_288,GCF_002096015.1;protein_287,GCF_041931755.1;protein_368,GCF_001558175.1;protein_291,,,,,
GCF_002128025.1;protein_288,GCF_002090235.1;protein_289,,GCF_041931755.1;protein_369,,,,,,
GCF_002128025.1;protein_289,GCF_002090235.1;protein_290,GCF_002096015.1;protein_289,GCF_041931755.1;protein_370,GCF_001558175.1;protein_293,,,,,
GCF_002128025.1;protein_29,GCF_002090235.1;protein_29,GCF_002096015.1;protein_29,GCF_041931755.1;protein_106,GCF_001558175.1;protein_29,,,,,
GCF_002128025.1;protein_290,GCF_002090235.1;protein_291,GCF_002096015.1;protein_290,GCF_041931755.1;protein_371,GCF_001558175.1;protein_294,,,,,
GCF_002128025.1;protein_291,GCF_002090235.1;protein_292,GCF_002096015.1;protein_291,GCF_041931755.1;protein_372,GCF_001558175.1;protein_295,,,,,
GCF_002128025.1;protein_292,GCF_002090235.1;protein_293,GCF_002096015.1;protein_292,GCF_041931755.1;protein_373,GCF_001558175.1;protein_296,,,,,
GCF_002128025.1;protein_293,GCF_002090235.1;protein_294,GCF_002096015.1;protein_293,GCF_041931755.1;protein_374,GCF_001558175.1;protein_297,,,,,
GCF_002128025.1;protein_294,GCF_002090235.1;protein_295,GCF_002096015.1;protein_294,GCF_041931755.1;protein_375,GCF_001558175.1;protein_298,,,,,
GCF_002128025.1;protein_295,GCF_002090235.1;protein_296,GCF_002096015.1;protein_295,GCF_041931755.1;protein_376,GCF_001558175.1;protein_299,,,,,
GCF_002128025.1;protein_296,GCF_002090235.1;protein_297,GCF_002096015.1;protein_296,GCF_041931755.1;protein_377,GCF_001558175.1;protein_300,,,,,
GCF_002128025.1;protein_297,GCF_002090235.1;protein_298,GCF_002096015.1;protein_297,GCF_041931755.1;protein_378,GCF_001558175.1;protein_301,,,,,
GCF_002128025.1;protein_298,GCF_002090235.1;protein_299,GCF_002096015.1;protein_298,GCF_041931755.1;protein_379,GCF_001558175.1;protein_302,,,,,
GCF_002128025.1;protein_299,GCF_002090235.1;protein_300,GCF_002096015.1;protein_299,GCF_041931755.1;protein_380,GCF_001558175.1;protein_303,,,,,
GCF_002128025.1;protein_3,GCF_002090235.1;protein_3,GCF_002096015.1;protein_3,GCF_041931755.1;protein_80,GCF_001558175.1;protein_3,,,,,
GCF_002128025.1;protein_30,GCF_002090235.1;protein_30,GCF_002096015.1;protein_30,GCF_041931755.1;protein_107,GCF_001558175.1;protein_30,,,,,
GCF_002128025.1;protein_300,GCF_002090235.1;protein_301,GCF_002096015.1;protein_300,,GCF_001558175.1;protein_304,,,,,
GCF_002128025.1;protein_301,GCF_002090235.1;protein_302,GCF_002096015.1;protein_301,GCF_041931755.1;protein_382,GCF_001558175.1;protein_305,,,,,
GCF_002128025.1;protein_302,GCF_002090235.1;protein_303,GCF_002096015.1;protein_302,GCF_041931755.1;protein_383,GCF_001558175.1;protein_306,,,,,
GCF_002128025.1;protein_303,GCF_002090235.1;protein_304,,,GCF_001558175.1;protein_307,,,,,
GCF_002128025.1;protein_304,GCF_002090235.1;protein_305,GCF_002096015.1;protein_305,GCF_041931755.1;protein_385,GCF_001558175.1;protein_308,,,,,
GCF_002128025.1;protein_305,GCF_002090235.1;protein_306,GCF_002096015.1;protein_306,GCF_041931755.1;protein_386,GCF_001558175.1;protein_309,,,,,
GCF_002128025.1;protein_306,GCF_002090235.1;protein_307,GCF_002096015.1;protein_307,GCF_041931755.1;protein_387,GCF_001558175.1;protein_310,,,,,
GCF_002128025.1;protein_307,GCF_002090235.1;protein_308,GCF_002096015.1;protein_308,GCF_041931755.1;protein_388,GCF_001558175.1;protein_311,,,,,
GCF_002128025.1;protein_308,GCF_002090235.1;protein_309,GCF_002096015.1;protein_309,GCF_041931755.1;protein_389,GCF_001558175.1;protein_312,,,,,
GCF_002128025.1;protein_309,GCF_002090235.1;protein_310,GCF_002096015.1;protein_310,GCF_041931755.1;protein_390,GCF_001558175.1;protein_313,,,,,
GCF_002128025.1;protein_31,GCF_002090235.1;protein_31,GCF_002096015.1;protein_31,GCF_041931755.1;protein_108,GCF_001558175.1;protein_31,,,,,
GCF_002128025.1;protein_310,GCF_002090235.1;protein_311,GCF_002096015.1;protein_311,GCF_041931755.1;protein_391,GCF_001558175.1;protein_314,,,,,
GCF_002128025.1;protein_311,GCF_002090235.1;protein_312,GCF_002096015.1;protein_312,GCF_041931755.1;protein_392,GCF_001558175.1;protein_315,,,,,
GCF_002128025.1;protein_312,GCF_002090235.1;protein_313,GCF_002096015.1;protein_313,GCF_041931755.1;protein_393,GCF_001558175.1;protein_316,,,,,
GCF_002128025.1;protein_313,GCF_002090235.1;protein_314,GCF_002096015.1;protein_314,GCF_041931755.1;protein_394,GCF_001558175.1;protein_317,,,,,
GCF_002128025.1;protein_314,GCF_002090235.1;protein_315,GCF_002096015.1;protein_315,GCF_041931755.1;protein_395,GCF_001558175.1;protein_318,,,,,
GCF_002128025.1;protein_315,GCF_002090235.1;protein_316,GCF_002096015.1;protein_316,GCF_041931755.1;protein_396,GCF_001558175.1;protein_319,,,,,
GCF_002128025.1;protein_316,GCF_002090235.1;protein_317,GCF_002096015.1;protein_317,GCF_041931755.1;protein_397,GCF_001558175.1;protein_320,,,,,
GCF_002128025.1;protein_317,GCF_002090235.1;protein_318,GCF_002096015.1;protein_318,GCF_041931755.1;protein_398,GCF_001558175.1;protein_321,,,,,
GCF_002128025.1;protein_318,GCF_002090235.1;protein_319,GCF_002096015.1;protein_319,GCF_041931755.1;protein_399,GCF_001558175.1;protein_322,,,,,
GCF_002128025.1;protein_319,GCF_002090235.1;protein_320,GCF_002096015.1;protein_320,GCF_041931755.1;protein_400,GCF_001558175.1;protein_323,,,,,
GCF_002128025.1;protein_32,GCF_002090235.1;protein_32,GCF_002096015.1;protein_32,GCF_041931755.1;protein_109,GCF_001558175.1;protein_32,,,,,
GCF_002128025.1;protein_320,GCF_002090235.1;protein_321,GCF_002096015.1;protein_321,GCF_041931755.1;protein_401,GCF_001558175.1;protein_324,,,,,
GCF_002128025.1;protein_321,GCF_002090235.1;protein_322,GCF_002096015.1;protein_322,GCF_041931755.1;protein_402,GCF_001558175.1;protein_325,,,,,
GCF_002128025.1;protein_322,GCF_002090235.1;protein_323,GCF_002096015.1;protein_323,GCF_041931755.1;protein_403,GCF_001558175.1;protein_326,,,,,
GCF_002128025.1;protein_323,GCF_002090235.1;protein_324,GCF_002096015.1;protein_324,GCF_041931755.1;protein_404,GCF_001558175.1;protein_327,,,,,
GCF_002128025.1;protein_324,GCF_002090235.1;protein_325,GCF_002096015.1;protein_325,GCF_041931755.1;protein_405,GCF_001558175.1;protein_328,,,,,
GCF_002128025.1;protein_325,GCF_002090235.1;protein_326,GCF_002096015.1;protein_326,GCF_041931755.1;protein_406,GCF_001558175.1;protein_329,,,,,
GCF_002128025.1;protein_326,GCF_002090235.1;protein_327,GCF_002096015.1;protein_327,GCF_041931755.1;protein_407,GCF_001558175.1;protein_330,,,,,
GCF_002128025.1;protein_327,GCF_002090235.1;protein_328,GCF_002096015.1;protein_328,GCF_041931755.1;protein_408,GCF_001558175.1;protein_331,,,,,
GCF_002128025.1;protein_328,GCF_002090235.1;protein_329,GCF_002096015.1;protein_329,GCF_041931755.1;protein_409,GCF_001558175.1;protein_332,,,,,
GCF_002128025.1;protein_329,GCF_002090235.1;protein_330,GCF_002096015.1;protein_330,GCF_041931755.1;protein_410,GCF_001558175.1;protein_333,,,,,
GCF_002128025.1;protein_33,GCF_002090235.1;protein_33,GCF_002096015.1;protein_33,GCF_041931755.1;protein_110,GCF_001558175.1;protein_33,,,,,
GCF_002128025.1;protein_330,GCF_002090235.1;protein_331,GCF_002096015.1;protein_331,GCF_041931755.1;protein_411,GCF_001558175.1;protein_334,,,,,
GCF_002128025.1;protein_331,GCF_002090235.1;protein_332,GCF_002096015.1;protein_332,GCF_041931755.1;protein_412,GCF_001558175.1;protein_335,,,,,
GCF_002128025.1;protein_332,GCF_002090235.1;protein_333,GCF_002096015.1;protein_333,GCF_041931755.1;protein_413,GCF_001558175.1;protein_336,,,,,
GCF_002128025.1;protein_333,GCF_002090235.1;protein_334,GCF_002096015.1;protein_334,GCF_041931755.1;protein_414,GCF_001558175.1;protein_337,,,,,
GCF_002128025.1;protein_334,GCF_002090235.1;protein_335,GCF_002096015.1;protein_335,GCF_041931755.1;protein_415,GCF_001558175.1;protein_338,,,,,
GCF_002128025.1;protein_335,GCF_002090235.1;protein_336,GCF_002096015.1;protein_336,GCF_041931755.1;protein_416,GCF_001558175.1;protein_339,,,,,
GCF_002128025.1;protein_336,GCF_002090235.1;protein_337,GCF_002096015.1;protein_337,GCF_041931755.1;protein_417,GCF_001558175.1;protein_340,,,,,
GCF_002128025.1;protein_337,GCF_002090235.1;protein_338,GCF_002096015.1;protein_338,GCF_041931755.1;protein_418,GCF_001558175.1;protein_341,,,,,
GCF_002128025.1;protein_338,GCF_002090235.1;protein_339,GCF_002096015.1;protein_339,GCF_041931755.1;protein_419,GCF_001558175.1;protein_342,,,,,
GCF_002128025.1;protein_339,GCF_002090235.1;protein_340,GCF_002096015.1;protein_340,GCF_041931755.1;protein_420,GCF_001558175.1;protein_343,,,,,
GCF_002128025.1;protein_34,GCF_002090235.1;protein_34,GCF_002096015.1;protein_34,GCF_041931755.1;protein_111,GCF_001558175.1;protein_34,,,,,
GCF_002128025.1;protein_340,GCF_002090235.1;protein_341,GCF_002096015.1;protein_341,GCF_041931755.1;protein_421,GCF_001558175.1;protein_344,,,,,
GCF_002128025.1;protein_341,GCF_002090235.1;protein_342,GCF_002096015.1;protein_342,GCF_041931755.1;protein_422,GCF_001558175.1;protein_345,,,,,
GCF_002128025.1;protein_342,GCF_002090235.1;protein_343,GCF_002096015.1;protein_343,GCF_041931755.1;protein_423,GCF_001558175.1;protein_346,,,,,
GCF_002128025.1;protein_343,GCF_002090235.1;protein_344,GCF_002096015.1;protein_344,GCF_041931755.1;protein_424,GCF_001558175.1;protein_347,,,,,
GCF_002128025.1;protein_344,GCF_002090235.1;protein_345,GCF_002096015.1;protein_345,GCF_041931755.1;protein_425,GCF_001558175.1;protein_348,,,,,
GCF_002128025.1;protein_345,GCF_002090235.1;protein_346,GCF_002096015.1;protein_346,GCF_041931755.1;protein_426,GCF_001558175.1;protein_349,,,,,
GCF_002128025.1;protein_346,GCF_002090235.1;protein_347,GCF_002096015.1;protein_347,GCF_041931755.1;protein_427,GCF_001558175.1;protein_350,,,,,
GCF_002128025.1;protein_347,GCF_002090235.1;protein_348,GCF_002096015.1;protein_348,GCF_041931755.1;protein_428,GCF_001558175.1;protein_351,,,,,
GCF_002128025.1;protein_348,GCF_002090235.1;protein_349,GCF_002096015.1;protein_349,GCF_041931755.1;protein_429,GCF_001558175.1;protein_352,,,,,
GCF_002128025.1;protein_349,GCF_002090235.1;protein_350,GCF_002096015.1;protein_350,GCF_041931755.1;protein_430,GCF_001558175.1;protein_353,,,,,
GCF_002128025.1;protein_35,GCF_002090235.1;protein_35,GCF_002096015.1;protein_35,GCF_041931755.1;protein_112,GCF_001558175.1;protein_35,,,,,
GCF_002128025.1;protein_350,GCF_002090235.1;protein_351,GCF_002096015.1;protein_351,GCF_041931755.1;protein_431,GCF_001558175.1;protein_354,,,,,
GCF_002128025.1;protein_351,GCF_002090235.1;protein_352,GCF_002096015.1;protein_352,GCF_041931755.1;protein_432,GCF_001558175.1;protein_355,,,,,
GCF_002128025.1;protein_352,GCF_002090235.1;protein_353,GCF_002096015.1;protein_353,GCF_041931755.1;protein_433,GCF_001558175.1;protein_356,,,,,
GCF_002128025.1;protein_353,GCF_002090235.1;protein_354,GCF_002096015.1;protein_354,GCF_041931755.1;protein_434,GCF_001558175.1;protein_357,,,,,
GCF_002128025.1;protein_354,GCF_002090235.1;protein_355,GCF_002096015.1;protein_355,GCF_041931755.1;protein_435,GCF_001558175.1;protein_358,,,,,
GCF_002128025.1;protein_355,GCF_002090235.1;protein_356,GCF_002096015.1;protein_356,GCF_041931755.1;protein_436,GCF_001558175.1;protein_359,,,,,
GCF_002128025.1;protein_356,GCF_002090235.1;protein_357,GCF_002096015.1;protein_357,GCF_041931755.1;protein_437,GCF_001558175.1;protein_360,,,,,
GCF_002128025.1;protein_357,GCF_002090235.1;protein_358,GCF_002096015.1;protein_358,GCF_041931755.1;protein_438,GCF_001558175.1;protein_361,,,,,
GCF_002128025.1;protein_358,GCF_002090235.1;protein_359,GCF_002096015.1;protein_359,GCF_041931755.1;protein_439,GCF_001558175.1;protein_362,,,,,
GCF_002128025.1;protein_359,GCF_002090235.1;protein_360,GCF_002096015.1;protein_360,GCF_041931755.1;protein_440,GCF_001558175.1;protein_363,,,,,
GCF_002128025.1;protein_36,GCF_002090235.1;protein_36,GCF_002096015.1;protein_36,GCF_041931755.1;protein_113,GCF_001558175.1;protein_36,,,,,
GCF_002128025.1;protein_360,GCF_002090235.1;protein_361,GCF_002096015.1;protein_361,,GCF_001558175.1;protein_364,,,,,
GCF_002128025.1;protein_361,GCF_002090235.1;protein_362,GCF_002096015.1;protein_362,GCF_041931755.1;protein_442,GCF_001558175.1;protein_365,,,,,
GCF_002128025.1;protein_362,,GCF_002096015.1;protein_363,,,,,,,
GCF_002128025.1;protein_363,GCF_002090235.1;protein_364,GCF_002096015.1;protein_364,GCF_041931755.1;protein_443,GCF_001558175.1;protein_366,,,,,
GCF_002128025.1;protein_364,GCF_002090235.1;protein_365,GCF_002096015.1;protein_365,GCF_041931755.1;protein_444,GCF_001558175.1;protein_367,,,,,
GCF_002128025.1;protein_365,GCF_002090235.1;protein_366,GCF_002096015.1;protein_366,GCF_041931755.1;protein_445,GCF_001558175.1;protein_368,,,,,
GCF_002128025.1;protein_366,GCF_002090235.1;protein_367,GCF_002096015.1;protein_367,GCF_041931755.1;protein_446,GCF_001558175.1;protein_369,,,,,
GCF_002128025.1;protein_367,GCF_002090235.1;protein_368,GCF_002096015.1;protein_368,GCF_041931755.1;protein_447,GCF_001558175.1;protein_370,,,,,
GCF_002128025.1;protein_368,GCF_002090235.1;protein_369,GCF_002096015.1;protein_369,GCF_041931755.1;protein_448,GCF_001558175.1;protein_371,,,,,
GCF_002128025.1;protein_369,GCF_002090235.1;protein_370,GCF_002096015.1;protein_370,GCF_041931755.1;protein_449,GCF_001558175.1;protein_372,,,,,
GCF_002128025.1;protein_37,GCF_002090235.1;protein_37,GCF_002096015.1;protein_37,GCF_041931755.1;protein_114,GCF_001558175.1;protein_37,,,,,
GCF_002128025.1;protein_370,GCF_002090235.1;protein_371,GCF_002096015.1;protein_371,GCF_041931755.1;protein_450,GCF_001558175.1;protein_373,,,,,
GCF_002128025.1;protein_371,GCF_002090235.1;protein_372,GCF_002096015.1;protein_372,GCF_041931755.1;protein_451,GCF_001558175.1;protein_374,,,,,
GCF_002128025.1;protein_372,GCF_002090235.1;protein_373,GCF_002096015.1;protein_373,GCF_041931755.1;protein_452,GCF_001558175.1;protein_375,,,,,
GCF_002128025.1;protein_373,GCF_002090235.1;protein_374,GCF_002096015.1;protein_374,GCF_041931755.1;protein_453,GCF_001558175.1;protein_376,,,,,
GCF_002128025.1;protein_374,GCF_002090235.1;protein_375,GCF_002096015.1;protein_375,GCF_041931755.1;protein_454,GCF_001558175.1;protein_377,,,,,
GCF_002128025.1;protein_375,GCF_002090235.1;protein_376,GCF_002096015.1;protein_376,GCF_041931755.1;protein_455,GCF_001558175.1;protein_378,,,,,
GCF_002128025.1;protein_376,GCF_002090235.1;protein_377,GCF_002096015.1;protein_377,GCF_041931755.1;protein_456,GCF_001558175.1;protein_379,,,,,
GCF_002128025.1;protein_377,GCF_002090235.1;protein_378,GCF_002096015.1;protein_378,GCF_041931755.1;protein_457,GCF_001558175.1;protein_380,,,,,
GCF_002128025.1;protein_378,GCF_002090235.1;protein_379,GCF_002096015.1;protein_379,GCF_041931755.1;protein_458,GCF_001558175.1;protein_381,,,,,
GCF_002128025.1;protein_379,GCF_002090235.1;protein_380,GCF_002096015.1;protein_380,GCF_041931755.1;protein_459,GCF_001558175.1;protein_382,,,,,
GCF_002128025.1;protein_38,GCF_002090235.1;protein_38,GCF_002096015.1;protein_38,GCF_041931755.1;protein_115,GCF_001558175.1;protein_38,,,,,
GCF_002128025.1;protein_380,GCF_002090235.1;protein_381,GCF_002096015.1;protein_381,GCF_041931755.1;protein_460,GCF_001558175.1;protein_383,,,,,
GCF_002128025.1;protein_381,GCF_002090235.1;protein_382,GCF_002096015.1;protein_382,GCF_041931755.1;protein_461,GCF_001558175.1;protein_384,,,,,
GCF_002128025.1;protein_382,GCF_002090235.1;protein_383,GCF_002096015.1;protein_383,GCF_041931755.1;protein_462,GCF_001558175.1;protein_385,,,,,
GCF_002128025.1;protein_384,GCF_002090235.1;protein_385,GCF_002096015.1;protein_385,GCF_041931755.1;protein_464,GCF_001558175.1;protein_387,,,,,
GCF_002128025.1;protein_385,GCF_002090235.1;protein_386,GCF_002096015.1;protein_386,GCF_041931755.1;protein_465,GCF_001558175.1;protein_388,,,,,
GCF_002128025.1;protein_387,GCF_002090235.1;protein_388,,GCF_041931755.1;protein_223,GCF_001558175.1;protein_390,,,,,
GCF_002128025.1;protein_389,GCF_002090235.1;protein_390,GCF_002096015.1;protein_391,GCF_041931755.1;protein_469,GCF_001558175.1;protein_392,,,,,
GCF_002128025.1;protein_39,GCF_002090235.1;protein_39,GCF_002096015.1;protein_39,GCF_041931755.1;protein_116,GCF_001558175.1;protein_39,,,,,
GCF_002128025.1;protein_390,GCF_002090235.1;protein_391,GCF_002096015.1;protein_392,GCF_041931755.1;protein_470,GCF_001558175.1;protein_393,,,,,
GCF_002128025.1;protein_391,GCF_002090235.1;protein_392,GCF_002096015.1;protein_393,GCF_041931755.1;protein_471,GCF_001558175.1;protein_394,,,,,
GCF_002128025.1;protein_392,GCF_002090235.1;protein_393,GCF_002096015.1;protein_394,GCF_041931755.1;protein_472,GCF_001558175.1;protein_395,,,,,
GCF_002128025.1;protein_393,GCF_002090235.1;protein_394,GCF_002096015.1;protein_395,GCF_041931755.1;protein_473,GCF_001558175.1;protein_396,,,,,
GCF_002128025.1;protein_394,GCF_002090235.1;protein_395,GCF_002096015.1;protein_396,GCF_041931755.1;protein_474,GCF_001558175.1;protein_397,,,,,
GCF_002128025.1;protein_395,GCF_002090235.1;protein_396,GCF_002096015.1;protein_397,GCF_041931755.1;protein_475,GCF_001558175.1;protein_398,,,,,
GCF_002128025.1;protein_396,GCF_002090235.1;protein_397,GCF_002096015.1;protein_398,GCF_041931755.1;protein_476,GCF_001558175.1;protein_399,,,,,
GCF_002128025.1;protein_397,GCF_002090235.1;protein_398,GCF_002096015.1;protein_399,GCF_041931755.1;protein_477,GCF_001558175.1;protein_400,,,,,
GCF_002128025.1;protein_398,GCF_002090235.1;protein_399,GCF_002096015.1;protein_400,GCF_041931755.1;protein_478,GCF_001558175.1;protein_401,,,,,
GCF_002128025.1;protein_399,GCF_002090235.1;protein_400,GCF_002096015.1;protein_401,GCF_041931755.1;protein_479,GCF_001558175.1;protein_402,,,,,
GCF_002128025.1;protein_4,GCF_002090235.1;protein_4,GCF_002096015.1;protein_4,GCF_041931755.1;protein_81,GCF_001558175.1;protein_4,,,,,
GCF_002128025.1;protein_40,GCF_002090235.1;protein_40,GCF_002096015.1;protein_40,GCF_041931755.1;protein_117,GCF_001558175.1;protein_40,,,,,
GCF_002128025.1;protein_400,GCF_002090235.1;protein_401,GCF_002096015.1;protein_402,GCF_041931755.1;protein_480,GCF_001558175.1;protein_403,,,,,
GCF_002128025.1;protein_401,GCF_002090235.1;protein_402,GCF_002096015.1;protein_403,GCF_041931755.1;protein_481,GCF_001558175.1;protein_404,,,,,
GCF_002128025.1;protein_402,GCF_002090235.1;protein_403,GCF_002096015.1;protein_404,GCF_041931755.1;protein_482,GCF_001558175.1;protein_405,,,,,
GCF_002128025.1;protein_403,GCF_002090235.1;protein_404,GCF_002096015.1;protein_405,GCF_041931755.1;protein_483,GCF_001558175.1;protein_406,,,,,
GCF_002128025.1;protein_404,GCF_002090235.1;protein_405,GCF_002096015.1;protein_406,GCF_041931755.1;protein_484,GCF_001558175.1;protein_407,,,,,
GCF_002128025.1;protein_405,GCF_002090235.1;protein_406,GCF_002096015.1;protein_407,GCF_041931755.1;protein_485,GCF_001558175.1;protein_408,,,,,
GCF_002128025.1;protein_406,GCF_002090235.1;protein_407,GCF_002096015.1;protein_408,GCF_041931755.1;protein_486,GCF_001558175.1;protein_409,,,,,
GCF_002128025.1;protein_407,GCF_002090235.1;protein_408,GCF_002096015.1;protein_409,GCF_041931755.1;protein_487,GCF_001558175.1;protein_410,,,,,
GCF_002128025.1;protein_408,GCF_002090235.1;protein_409,GCF_002096015.1;protein_410,GCF_041931755.1;protein_488,GCF_001558175.1;protein_411,,,,,
GCF_002128025.1;protein_409,GCF_002090235.1;protein_410,GCF_002096015.1;protein_411,GCF_041931755.1;protein_489,GCF_001558175.1;protein_412,,,,,
GCF_002128025.1;protein_41,GCF_002090235.1;protein_41,GCF_002096015.1;protein_41,GCF_041931755.1;protein_118,GCF_001558175.1;protein_41,,,,,
GCF_002128025.1;protein_410,GCF_002090235.1;protein_411,GCF_002096015.1;protein_412,GCF_041931755.1;protein_490,GCF_001558175.1;protein_413,,,,,
GCF_002128025.1;protein_411,GCF_002090235.1;protein_412,GCF_002096015.1;protein_413,GCF_041931755.1;protein_491,GCF_001558175.1;protein_414,,,,,
GCF_002128025.1;protein_412,GCF_002090235.1;protein_413,GCF_002096015.1;protein_414,GCF_041931755.1;protein_492,GCF_001558175.1;protein_415,,,,,
GCF_002128025.1;protein_413,GCF_002090235.1;protein_414,GCF_002096015.1;protein_415,GCF_041931755.1;protein_493,GCF_001558175.1;protein_416,,,,,
GCF_002128025.1;protein_414,GCF_002090235.1;protein_415,GCF_002096015.1;protein_416,GCF_041931755.1;protein_494,GCF_001558175.1;protein_417,,,,,
GCF_002128025.1;protein_415,GCF_002090235.1;protein_416,GCF_002096015.1;protein_417,GCF_041931755.1;protein_495,GCF_001558175.1;protein_418,,,,,
GCF_002128025.1;protein_416,GCF_002090235.1;protein_417,GCF_002096015.1;protein_418,GCF_041931755.1;protein_496,GCF_001558175.1;protein_419,,,,,
GCF_002128025.1;protein_417,GCF_002090235.1;protein_418,GCF_002096015.1;protein_419,GCF_041931755.1;protein_497,GCF_001558175.1;protein_420,,,,,
GCF_002128025.1;protein_418,GCF_002090235.1;protein_419,GCF_002096015.1;protein_420,GCF_041931755.1;protein_498,GCF_001558175.1;protein_421,,,,,
GCF_002128025.1;protein_419,GCF_002090235.1;protein_420,GCF_002096015.1;protein_421,GCF_041931755.1;protein_499,GCF_001558175.1;protein_422,,,,,
GCF_002128025.1;protein_42,GCF_002090235.1;protein_42,GCF_002096015.1;protein_42,GCF_041931755.1;protein_119,GCF_001558175.1;protein_42,,,,,
GCF_002128025.1;protein_420,GCF_002090235.1;protein_421,GCF_002096015.1;protein_422,GCF_041931755.1;protein_500,GCF_001558175.1;protein_423,,,,,
GCF_002128025.1;protein_421,GCF_002090235.1;protein_422,GCF_002096015.1;protein_423,GCF_041931755.1;protein_501,GCF_001558175.1;protein_424,,,,,
GCF_002128025.1;protein_422,GCF_002090235.1;protein_423,GCF_002096015.1;protein_424,GCF_041931755.1;protein_502,GCF_001558175.1;protein_425,,,,,
GCF_002128025.1;protein_423,GCF_002090235.1;protein_424,GCF_002096015.1;protein_425,GCF_041931755.1;protein_503,GCF_001558175.1;protein_426,,,,,
GCF_002128025.1;protein_424,GCF_002090235.1;protein_425,GCF_002096015.1;protein_426,GCF_041931755.1;protein_504,GCF_001558175.1;protein_427,,,,,
GCF_002128025.1;protein_425,GCF_002090235.1;protein_426,GCF_002096015.1;protein_427,GCF_041931755.1;protein_505,GCF_001558175.1;protein_428,,,,,
GCF_002128025.1;protein_426,GCF_002090235.1;protein_427,GCF_002096015.1;protein_428,GCF_041931755.1;protein_506,GCF_001558175.1;protein_429,,,,,
GCF_002128025.1;protein_427,GCF_002090235.1;protein_428,GCF_002096015.1;protein_429,GCF_041931755.1;protein_507,GCF_001558175.1;protein_430,,,,,
GCF_002128025.1;protein_428,GCF_002090235.1;protein_429,GCF_002096015.1;protein_430,GCF_041931755.1;protein_508,GCF_001558175.1;protein_431,,,,,
GCF_002128025.1;protein_43,GCF_002090235.1;protein_43,GCF_002096015.1;protein_43,GCF_041931755.1;protein_120,GCF_001558175.1;protein_43,,,,,
GCF_002128025.1;protein_431,GCF_002090235.1;protein_432,GCF_002096015.1;protein_433,GCF_041931755.1;protein_512,GCF_001558175.1;protein_435,,,,,
GCF_002128025.1;protein_435,GCF_002090235.1;protein_436,GCF_002096015.1;protein_437,GCF_041931755.1;protein_516,GCF_001558175.1;protein_439,,,,,
GCF_002128025.1;protein_436,GCF_002090235.1;protein_437,GCF_002096015.1;protein_438,GCF_041931755.1;protein_517,GCF_001558175.1;protein_440,,,,,
GCF_002128025.1;protein_437,GCF_002090235.1;protein_438,GCF_002096015.1;protein_439,GCF_041931755.1;protein_518,GCF_001558175.1;protein_441,,,,,
